Holder,Shares,Date Reported,% Out,Value,ABV
"Geode Capital Management, LLC",95307,2021-09-29,0.0204,436506,USEG
Morgan Stanley,79480,2021-09-29,0.017,364018,USEG
"Vanguard Group, Inc. (The)",72244,2021-09-29,0.0154,330877,USEG
Bank of Montreal/Can/,40000,2021-09-29,0.0086,183200,USEG
"Goldman Sachs Group, Inc.",27626,2021-09-29,0.0059,126527,USEG
Blackrock Inc.,14246,2021-09-29,0.003,65246,USEG
"Susquehanna Fundamental Investments, LLC",12000,2021-09-29,0.0026,54960,USEG
Squarepoint Ops LLC,11606,2021-09-29,0.0025,53155,USEG
Tower Research Capital LLC (TRC),1596,2021-09-29,0.0003,7309,USEG
Bank of America Corporation,994,2021-09-29,0.0002,4552,USEG
