Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",851507,2021-09-29,0.0294,1984011,VYNT
Blackrock Inc.,210460,2021-09-29,0.0073,490371,VYNT
"Blankinship & Foster, LLC",205094,2021-09-29,0.0070999999999999995,477869,VYNT
Frontier Wealth Management LLC,202601,2021-09-29,0.006999999999999999,472060,VYNT
"Geode Capital Management, LLC",188802,2021-09-29,0.006500000000000001,439908,VYNT
Cerity Partners LLC,119535,2021-09-29,0.0040999999999999995,278516,VYNT
"Renaissance Technologies, LLC",109200,2021-09-29,0.0038,254436,VYNT
Taylor Wealth Management Partners,82197,2021-09-29,0.0028000000000000004,191519,VYNT
State Street Corporation,65671,2021-09-29,0.0023,153013,VYNT
Northern Trust Corporation,43901,2021-09-29,0.0015,102289,VYNT
