Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2816190,2021-09-29,0.0711,84513861,CNOB
Dimensional Fund Advisors LP,2352790,2021-09-29,0.0594,70607227,CNOB
"William Blair Investment Management, LLC",1908383,2021-09-29,0.0482,57270573,CNOB
"Vanguard Group, Inc. (The)",1812675,2021-09-29,0.0458,54398376,CNOB
"FMR, LLC",1546587,2021-09-29,0.0391,46413075,CNOB
"Goldman Sachs Group, Inc.",1539496,2021-09-29,0.038900000000000004,46200274,CNOB
State Street Corporation,997982,2021-09-29,0.0252,29949439,CNOB
Nuveen Asset Management,956323,2021-09-29,0.0241,28699253,CNOB
"Kennedy Capital Management, Inc.",726410,2021-09-29,0.0183,21799564,CNOB
"Geode Capital Management, LLC",629505,2021-09-29,0.0159,18891445,CNOB
