Holder,Shares,Date Reported,% Out,Value,ABV
"Summit Partners, L.P.",9560941,2021-09-29,0.1233,128881484,ATEN
"VIEX Capital Advisors, LLC",7691096,2021-09-29,0.0992,103675974,ATEN
"Vanguard Group, Inc. (The)",5476226,2021-09-29,0.0706,73819526,ATEN
Blackrock Inc.,4544300,2021-09-29,0.058600000000000006,61257164,ATEN
"AllianceBernstein, L.P.",3769272,2021-09-29,0.048600000000000004,50809786,ATEN
"Renaissance Technologies, LLC",2931336,2021-09-29,0.0378,39514409,ATEN
Legal & General Group PLC,2770574,2021-09-29,0.035699999999999996,37347337,ATEN
First Trust Advisors Lp,2284261,2021-09-29,0.029500000000000002,30791838,ATEN
"ETF Managers Group, LLC",2061551,2021-09-29,0.026600000000000002,27789707,ATEN
State Street Corporation,1902401,2021-09-29,0.0245,25644365,ATEN
