Holder,Shares,Date Reported,% Out,Value,ABV
"Select Equity Group, Inc.",4162240,2021-09-29,0.0966,1078145027,MORN
"Vanguard Group, Inc. (The)",2267899,2021-09-29,0.0526,587453877,MORN
Kayne Anderson Rudnick Investment Management LLC,1237233,2021-09-29,0.0287,320480463,MORN
BAMCO Inc.,1209419,2021-09-29,0.0281,313275803,MORN
Atlanta Capital Management Company LLC,1100720,2021-09-29,0.0255,285119501,MORN
Blackrock Inc.,1040270,2021-09-29,0.0241,269461138,MORN
"FMR, LLC",923732,2021-09-29,0.021400000000000002,239274299,MORN
Wasatch Advisors Inc,814573,2021-09-29,0.0189,210998844,MORN
Echo Street Capital Management LLC,550749,2021-09-29,0.0128,142660513,MORN
JP Morgan Chase & Company,478474,2021-09-29,0.0111,123939120,MORN
