Holder,Shares,Date Reported,% Out,Value,ABV
"Bain Capital Investors, LLC",81029675,2021-09-29,0.44,649857993,AVAH
"Vaughan Nelson Investment Management, L.P.",4335333,2021-09-29,0.0235,34769370,AVAH
"Vanguard Group, Inc. (The)",4102668,2021-09-29,0.0223,32903397,AVAH
"Times Square Capital Management, LLC",3922600,2021-09-29,0.0213,31459252,AVAH
"Nut Tree Capital Management, LP",3877888,2021-09-29,0.021099999999999997,31100661,AVAH
Westwood Holdings Group Inc.,3334519,2021-09-29,0.0181,26742842,AVAH
"Wellington Management Group, LLP",2944914,2021-09-29,0.016,23618210,AVAH
Blackrock Inc.,2626175,2021-09-29,0.0143,21061923,AVAH
Citadel Advisors LLC,1414004,2021-09-29,0.0077,11340312,AVAH
"Sio Capital Management, LLC",1397272,2021-09-29,0.0076,11206121,AVAH
