Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,12603364,2021-09-29,0.042,948277107,MGA
Price (T.Rowe) Associates Inc,11537297,2021-09-29,0.0385,868066226,MGA
"Vanguard Group, Inc. (The)",8872508,2021-09-29,0.0296,667567501,MGA
"Jarislowsky, Fraser Ltd",8295653,2021-09-29,0.0277,624164931,MGA
"Hotchkis & Wiley Capital Management, LLC",7577306,2021-09-29,0.0253,570116503,MGA
"TD Asset Management, Inc",6791939,2021-09-29,0.0227,511025490,MGA
Mackenzie Financial Corporation,6629995,2021-09-29,0.022099999999999998,498840823,MGA
Bank of America Corporation,6067673,2021-09-29,0.0202,456531716,MGA
"Beutel, Goodman & Company Ltd",5466059,2021-09-29,0.0182,411266279,MGA
Pendal Group Ltd,5332730,2021-09-29,0.0178,401234605,MGA
