Holder,Shares,Date Reported,% Out,Value,ABV
Maven Securities Limited,224744,2021-09-29,0.0169,4566798,PRTG
Blackrock Inc.,213123,2021-09-29,0.016,4330659,PRTG
"Altium Capital Management, LP",75000,2021-09-29,0.005600000000000001,1524000,PRTG
State Street Corporation,69770,2021-09-29,0.0052,1417726,PRTG
"Geode Capital Management, LLC",45629,2021-09-29,0.0034000000000000002,927181,PRTG
Northern Trust Corporation,36194,2021-09-29,0.0027,735462,PRTG
Millennium Management LLC,28210,2021-09-29,0.0021,573227,PRTG
"Vanguard Group, Inc. (The)",19614,2021-09-29,0.0015,398556,PRTG
"Charles Schwab Investment Management, Inc.",10411,2021-09-29,0.0008,211551,PRTG
Morgan Stanley,4538,2021-09-29,0.0003,92212,PRTG
