Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",2451604,2021-09-29,0.0096,120545368,SNP
Dimensional Fund Advisors LP,1147527,2021-09-29,0.0045000000000000005,56423902,SNP
"Arrowstreet Capital, Limited Partnership",906764,2021-09-29,0.0036,44585585,SNP
"FMR, LLC",178749,2021-09-29,0.0007000000000000001,8789088,SNP
Credit Suisse AG,170737,2021-09-29,0.0007000000000000001,8395138,SNP
Blackrock Inc.,165482,2021-09-29,0.0006,8136749,SNP
State Street Corporation,128089,2021-09-29,0.0005,6298136,SNP
Parametric Portfolio Associates,123245,2021-09-29,0.0005,6059956,SNP
Grantham Mayo Van Otterloo & Company,117948,2021-09-29,0.0005,5799503,SNP
LMR Partners LLP,107578,2021-09-29,0.0004,5289610,SNP
