Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,742952,2021-09-29,0.0665,33417980,PTSI
"Renaissance Technologies, LLC",682704,2021-09-29,0.0611,30708025,PTSI
Blackrock Inc.,287897,2021-09-29,0.0258,12949607,PTSI
"Vanguard Group, Inc. (The)",186712,2021-09-29,0.0167,8398305,PTSI
"Pacific Ridge Capital Partners, LLC",127226,2021-09-29,0.011399999999999999,5722625,PTSI
"Bridgeway Capital Management, Inc.",77610,2021-09-29,0.0069,3490897,PTSI
"Geode Capital Management, LLC",69991,2021-09-29,0.0063,3148195,PTSI
"Horrell Capital Management, Inc.",58994,2021-09-29,0.0053,2653550,PTSI
"Eam Investors, LLC",43744,2021-09-29,0.0039000000000000003,1967605,PTSI
Northern Trust Corporation,41925,2021-09-29,0.0038,1885786,PTSI
