Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1677600,2021-09-29,0.187,16608240,PSAGU
Glazer Capital LLC,1024449,2021-09-29,0.1142,10142045,PSAGU
Magnetar Financial LLC,723200,2021-09-29,0.0806,7159680,PSAGU
Shaolin Capital Management LLC,689725,2021-09-29,0.07690000000000001,6828277,PSAGU
"Hartree Partners, LP",607000,2021-09-29,0.0677,6009300,PSAGU
"Perry Creek Capital, LP",500000,2021-09-29,0.0557,4950000,PSAGU
BlueCrest Capital Management Ltd,500000,2021-09-29,0.0557,4950000,PSAGU
"Castle Creek Arbitrage, LLC",390095,2021-09-29,0.0435,3861940,PSAGU
"HAP Trading, LLC",350000,2021-09-29,0.039,3465000,PSAGU
Calamos Advisors LLC,250000,2021-09-29,0.0279,2475000,PSAGU
