Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",9778627,2021-09-29,0.1465,692717936,SLG
Blackrock Inc.,9129366,2021-09-29,0.1368,646724287,SLG
State Street Corporation,3245104,2021-09-29,0.048600000000000004,229883167,SLG
JP Morgan Chase & Company,1949744,2021-09-29,0.0292,138119864,SLG
PGGM Investments,1766156,2021-09-29,0.0265,125114491,SLG
Confluence Investment Management Llc,1337436,2021-09-29,0.02,94743966,SLG
Dimensional Fund Advisors LP,1269758,2021-09-29,0.019,89949656,SLG
Norges Bank Investment Management,1247185,2020-12-30,0.0187,76475568,SLG
Bank Of New York Mellon Corporation,1191513,2021-09-29,0.0179,84406780,SLG
"Madison International Realty Holdings, LLC",1087042,2021-09-29,0.0163,77006055,SLG
