Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10841075,2021-12-30,0.161,442857913,ABM
"Vanguard Group, Inc. (The)",8511671,2021-12-30,0.1264,347701760,ABM
State Street Corporation,5919482,2021-12-30,0.08789999999999999,241810839,ABM
Dimensional Fund Advisors LP,4093707,2021-12-30,0.0608,167227930,ABM
ArrowMark Colorado Holdings LLC,2445575,2021-12-30,0.0363,99901738,ABM
"Vulcan Value Partners, LLC",1618356,2021-12-30,0.024,66109842,ABM
"Principal Financial Group, Inc.",1604308,2021-12-30,0.023799999999999998,65535981,ABM
Boston Partners,1599990,2021-12-30,0.023799999999999998,65359591,ABM
Macquarie Group Limited,1575008,2021-12-30,0.023399999999999997,64339076,ABM
Victory Capital Management Inc.,1552321,2021-12-30,0.0231,63412312,ABM
