Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",107835,2021-09-29,0.029500000000000002,2768124,PDEX
Acadian Asset Management. LLC,78144,2021-09-29,0.0213,2005956,PDEX
"FMR, LLC",76871,2021-09-29,0.021,1973278,PDEX
Dimensional Fund Advisors LP,57054,2021-09-29,0.015600000000000001,1464576,PDEX
Blackrock Inc.,49114,2021-09-29,0.0134,1260756,PDEX
Victory Capital Management Inc.,48505,2021-09-29,0.013300000000000001,1245123,PDEX
"Punch & Associates Investment Management, Inc.",35030,2021-09-29,0.0096,899220,PDEX
"Geode Capital Management, LLC",33229,2021-09-29,0.0091,852988,PDEX
Lsv Asset Management,31235,2021-09-29,0.0085,801802,PDEX
"Advisor Group, Inc.",22700,2021-09-29,0.0062,582709,PDEX
