Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7727274,2021-09-29,0.085,30522732,ARAY
"Neuberger Berman Group, LLC",4992531,2021-09-29,0.054900000000000004,19720497,ARAY
Archon Capital Management LLC,4713670,2021-09-29,0.0518,18618996,ARAY
"Vanguard Group, Inc. (The)",4634116,2021-09-29,0.051,18304758,ARAY
"Renaissance Technologies, LLC",3934807,2021-09-29,0.0433,15542487,ARAY
Heartland Advisors Inc.,3403800,2021-09-29,0.0374,13445010,ARAY
"Shaw D.E. & Co., Inc.",2851439,2021-09-29,0.031400000000000004,11263184,ARAY
State Street Corporation,2659767,2021-09-29,0.029300000000000003,10506079,ARAY
Dimensional Fund Advisors LP,2205239,2021-09-29,0.024300000000000002,8710694,ARAY
"Geode Capital Management, LLC",1883058,2021-09-29,0.0207,7438079,ARAY
