Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",17501021,2021-09-29,0.1069,228563334,IRWD
"Brown Capital Management, Inc.",17004395,2021-09-29,0.1039,222077398,IRWD
"Sarissa Capital Management, LP",16390000,2021-09-29,0.1002,214053400,IRWD
"Vanguard Group, Inc. (The)",13456133,2021-09-29,0.08220000000000001,175737096,IRWD
Blackrock Inc.,12471775,2021-09-29,0.0762,162881381,IRWD
Westfield Capital Management Co LP,8181003,2021-09-29,0.05,106843899,IRWD
Lsv Asset Management,7812227,2021-09-29,0.04769999999999999,102027684,IRWD
State Street Corporation,7433009,2021-09-29,0.0454,97075097,IRWD
Camber Capital Management LP,5500000,2021-09-29,0.0336,71830000,IRWD
Putnam Investments LLC,5483569,2021-09-29,0.0335,71615411,IRWD
