Holder,Shares,Date Reported,% Out,Value,ABV
"Relative Value Partners Group, LLC",1011644,2021-09-29,0.14550000000000002,13394166,TPZ
"Bulldog Investors, LLC",295439,2021-09-29,0.0425,3911612,TPZ
Bard Associates Inc.,270217,2021-09-29,0.038900000000000004,3577673,TPZ
Rockefeller Capital Management L.P.,118750,2021-09-29,0.0171,1572250,TPZ
"Private Advisor Group, LLC",114000,2021-09-29,0.016399999999999998,1509360,TPZ
"Aristides Capital, LLC",87745,2021-09-29,0.0126,1161743,TPZ
"Kayne Anderson Capital Advisors, L.P.",80136,2021-09-29,0.0115,1061000,TPZ
"Rivernorth Capital Management, Llc",68069,2021-09-29,0.0098,901233,TPZ
"Guggenheim Capital, LLC",65629,2021-09-29,0.009399999999999999,868927,TPZ
UBS Group AG,59726,2021-09-29,0.0086,790772,TPZ
