Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",5905463,2021-09-29,0.041299999999999996,317241472,SQM
Blackrock Inc.,4518579,2021-09-29,0.0316,242738063,SQM
"Mirae Asset Global Investments Co., Ltd.",3701597,2021-09-29,0.0259,198849790,SQM
RWC Asset Advisors (US) LLC,3315388,2021-09-29,0.0232,178102643,SQM
Robeco Schweiz AG,2514099,2021-09-29,0.0176,135057398,SQM
Banco BTG Pactual SA,1503369,2021-09-29,0.0105,80760982,SQM
Earnest Partners LLC,1484477,2021-09-29,0.0104,79746104,SQM
State Street Corporation,1472038,2021-09-29,0.0103,79077881,SQM
Macquarie Group Limited,1394349,2021-09-29,0.0098,74904428,SQM
Candriam Luxembourg S.C.A.,1339455,2021-09-29,0.009399999999999999,71955522,SQM
