Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,8348418,2021-09-29,0.1134,389871120,GOLF
"Vanguard Group, Inc. (The)",3047279,2021-09-29,0.0414,142307929,GOLF
"Wellington Management Group, LLP",2742140,2021-09-29,0.037200000000000004,128057938,GOLF
Blackrock Inc.,2417969,2021-09-29,0.032799999999999996,112919152,GOLF
JP Morgan Chase & Company,2062404,2021-09-29,0.027999999999999997,96314266,GOLF
"Principal Financial Group, Inc.",1565170,2021-09-29,0.0213,73093439,GOLF
Dimensional Fund Advisors LP,1462530,2021-09-29,0.0199,68300151,GOLF
Wells Fargo & Company,1243773,2021-09-29,0.0169,58084199,GOLF
Van Berkom & Associates Inc.,1178346,2021-09-29,0.016,55028758,GOLF
Macquarie Group Limited,1105633,2021-09-29,0.015,51633061,GOLF
