Holder,Shares,Date Reported,% Out,Value,ABV
"MMCAP International, Inc. SPC",900000,2021-09-29,0.056900000000000006,8937000,CNTQ
Weiss Asset Management LP,900000,2021-09-29,0.056900000000000006,8937000,CNTQ
Kepos Capital Lp,615000,2021-09-29,0.038900000000000004,6106950,CNTQ
Hudson Bay Capital Management Lp,600000,2021-09-29,0.0379,5958000,CNTQ
Shaolin Capital Management LLC,600000,2021-09-29,0.0379,5958000,CNTQ
Berkley W R Corp,521115,2021-09-29,0.033,5174671,CNTQ
"Wolverine Asset Management, LLC",441904,2021-09-29,0.0279,4388106,CNTQ
"Shaw D.E. & Co., Inc.",377400,2021-09-29,0.0239,3747582,CNTQ
"CVI Holdings, LLC",350000,2021-09-29,0.022099999999999998,3475500,CNTQ
"Saba Capital Management, L.P.",343274,2021-09-29,0.0217,3408710,CNTQ
