Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,1560177,2021-09-29,0.0436,7114407,VIOT
Acadian Asset Management. LLC,526185,2021-09-29,0.0147,2399403,VIOT
TT International Asset Management LTD,354264,2021-09-29,0.009899999999999999,1615443,VIOT
Dimensional Fund Advisors LP,246755,2021-09-29,0.0069,1125202,VIOT
"Renaissance Technologies, LLC",66764,2021-09-29,0.0019,304443,VIOT
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",48534,2021-09-29,0.0014000000000000002,221315,VIOT
"Goldman Sachs Group, Inc.",33593,2021-09-29,0.0009,153184,VIOT
Invesco Ltd.,26876,2021-09-29,0.0008,122554,VIOT
"Trexquant Investment, LP",25420,2021-09-29,0.0007000000000000001,115915,VIOT
Envestnet Asset Management,21863,2021-09-29,0.0006,99695,VIOT
