Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,3438536,2021-09-29,0.0101,36654793,DNP
Royal Bank of Canada,1594176,2021-09-29,0.004699999999999999,16993916,DNP
"American Financial Advisors, LLC",1396891,2021-09-29,0.0040999999999999995,14890858,DNP
LPL Financial LLC,933837,2021-09-29,0.0027,9954702,DNP
"Advisor Group, Inc.",820382,2021-09-29,0.0024,8745272,DNP
Cambridge Investment Research Advisors Inc.,815638,2021-09-29,0.0024,8694701,DNP
"J.W. Cole Advisors, Inc.",702455,2021-09-29,0.0021,7488170,DNP
Cohen & Steers Inc.,688067,2021-09-29,0.002,7334794,DNP
Bank of America Corporation,652345,2021-09-29,0.0019,6953997,DNP
"Baird Financial Group, Inc.",596772,2021-09-29,0.0018,6361589,DNP
