Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,752773,2021-09-29,0.0698,24871619,AMNB
"Vanguard Group, Inc. (The)",494075,2021-09-29,0.0458,16324238,AMNB
Dimensional Fund Advisors LP,425296,2021-09-29,0.0395,14051779,AMNB
FJ Capital Management LLC,404000,2021-09-29,0.0375,13348160,AMNB
"Smith, Salley & Associates LLC",208844,2021-09-29,0.0194,6900205,AMNB
State Street Corporation,202864,2021-09-29,0.018799999999999997,6702626,AMNB
"FMR, LLC",181586,2021-09-29,0.0168,5999601,AMNB
"Geode Capital Management, LLC",178082,2021-09-29,0.0165,5883829,AMNB
"Renaissance Technologies, LLC",119091,2021-09-29,0.011000000000000001,3934766,AMNB
Northern Trust Corporation,106085,2021-09-29,0.0098,3505048,AMNB
