Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",265634,2021-09-29,0.0223,523298,THMO
Blackrock Inc.,67135,2021-09-29,0.005600000000000001,132255,THMO
"Geode Capital Management, LLC",43431,2021-09-29,0.0036,85559,THMO
State Street Corporation,16872,2021-09-29,0.0014000000000000002,33237,THMO
Northern Trust Corporation,10788,2021-09-29,0.0009,21252,THMO
Morgan Stanley,7926,2021-09-29,0.0007000000000000001,15614,THMO
UBS Group AG,5643,2021-09-29,0.0005,11116,THMO
Bank of America Corporation,4890,2021-09-29,0.0004,9633,THMO
Tower Research Capital LLC (TRC),4190,2021-09-29,0.0004,8254,THMO
Royal Bank of Canada,864,2021-09-29,0.0001,1702,THMO
