Holder,Shares,Date Reported,% Out,Value,ABV
"Gendell, Jeffrey L.",297435,2021-09-29,0.0908,8908178,UBOH
Dimensional Fund Advisors LP,80976,2021-09-29,0.024700000000000003,2425231,UBOH
"RBF Capital, LLC",57500,2021-09-29,0.0176,1722125,UBOH
"AllianceBernstein, L.P.",49880,2021-09-29,0.0152,1493906,UBOH
"Pinnacle Holdings, LLC",40382,2021-09-29,0.0123,1209440,UBOH
"Vanguard Group, Inc. (The)",38936,2021-09-29,0.011899999999999999,1166133,UBOH
Stilwell Value LLC,22865,2021-09-29,0.006999999999999999,684806,UBOH
"Bridgeway Capital Management, Inc.",16200,2021-09-29,0.0049,485190,UBOH
"Geode Capital Management, LLC",15511,2021-09-29,0.004699999999999999,464554,UBOH
"BHZ Capital Management, LP",12258,2021-09-29,0.0037,367127,UBOH
