Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",26107,2021-09-29,0.0131,1525374,PNRG
Cannell Capital LLC,10700,2021-09-29,0.0054,625177,PNRG
Dimensional Fund Advisors LP,9784,2021-09-29,0.0049,571657,PNRG
Heritage Investors Management Corporation,7430,2021-09-29,0.0037,434118,PNRG
"Geode Capital Management, LLC",5719,2021-09-29,0.0029,334148,PNRG
"RBF Capital, LLC",5615,2021-09-29,0.0028000000000000004,328072,PNRG
Northern Trust Corporation,5038,2021-09-29,0.0025,294359,PNRG
Wedbush Securities Inc,4773,2021-09-29,0.0024,278875,PNRG
Blackrock Inc.,1890,2021-09-29,0.0009,110428,PNRG
Bank of America Corporation,1523,2021-09-29,0.0008,88985,PNRG
