Holder,Shares,Date Reported,% Out,Value,ABV
Brookfield Asset Management Inc.,44813835,2021-09-29,0.2602,1739224936,BEPC
"FMR, LLC",12473539,2021-09-29,0.0724,484098048,BEPC
Manufacturers Life Insurance Co.,5958587,2021-09-29,0.0346,231252761,BEPC
FIL LTD,4633157,2021-09-29,0.0269,179812823,BEPC
"Vanguard Group, Inc. (The)",4224775,2021-09-29,0.0245,163963517,BEPC
Blackrock Inc.,3509420,2021-09-29,0.0204,136200590,BEPC
ClearBridge Investments Limited,3460778,2021-09-29,0.020099999999999996,134312794,BEPC
Pictet Asset Management SA,3045427,2021-09-29,0.0177,118193021,BEPC
Baillie Gifford and Company,2159551,2021-12-30,0.0125,79536263,BEPC
Nuveen Asset Management,1928321,2021-09-29,0.011200000000000002,74838138,BEPC
