Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",4291881,2021-09-29,0.15560000000000002,73648677,HOWL
"MPM Asset Management, LLC",4284172,2021-09-29,0.1553,73516391,HOWL
BioImpact Capital LLC,2388011,2021-09-29,0.0866,40978268,HOWL
"Deerfield Management Company, L.P. (Series C)",1752787,2021-09-29,0.0636,30077824,HOWL
Adage Capital Partners GP L.L.C.,985448,2021-09-29,0.035699999999999996,16910287,HOWL
Sphera Funds Management Ltd,688475,2021-09-29,0.025,11814231,HOWL
"Avidity Partners Management, LP",625120,2021-09-29,0.0227,10727059,HOWL
"DC Funds, LP",589102,2021-09-29,0.021400000000000002,10108990,HOWL
"Soleus Capital Management, L.P.",563396,2021-09-29,0.0204,9667875,HOWL
"PFM Health Sciences, LP",400000,2021-09-29,0.014499999999999999,6864000,HOWL
