Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",35465884,2021-09-29,0.0521,129450476,OPK
Blackrock Inc.,34825680,2021-09-29,0.051100000000000007,127113732,OPK
State Street Corporation,23374615,2021-09-29,0.034300000000000004,85317344,OPK
Oracle Investment Management Inc,12819073,2021-09-29,0.018799999999999997,46789616,OPK
"Geode Capital Management, LLC",7728730,2021-09-29,0.0113,28209864,OPK
Northern Trust Corporation,6311950,2021-09-29,0.009300000000000001,23038617,OPK
Dimensional Fund Advisors LP,4473095,2021-09-29,0.0066,16326796,OPK
Norges Bank Investment Management,4386861,2020-12-30,0.0064,17328100,OPK
"Prudential Financial, Inc.",3781819,2021-09-29,0.005600000000000001,13803639,OPK
"Charles Schwab Investment Management, Inc.",3550759,2021-09-29,0.0052,12960270,OPK
