Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6019070,2021-09-29,0.1631,132178777,HNGR
Price (T.Rowe) Associates Inc,4419513,2021-09-29,0.1198,97052505,HNGR
"William Blair Investment Management, LLC",3518991,2021-09-29,0.09539999999999998,77277042,HNGR
Victory Capital Management Inc.,3467523,2021-09-29,0.094,76146805,HNGR
"Vanguard Group, Inc. (The)",2458451,2021-09-29,0.0666,53987583,HNGR
"Hotchkis & Wiley Capital Management, LLC",1869676,2021-09-29,0.0507,41058084,HNGR
State Street Corporation,1227553,2021-09-29,0.0333,26957063,HNGR
"FMR, LLC",889468,2021-09-29,0.0241,19532717,HNGR
"Palisade Capital Management, L.L.C.",809274,2021-09-29,0.0219,17771657,HNGR
"RBF Capital, LLC",778224,2021-09-29,0.021099999999999997,17089799,HNGR
