Holder,Shares,Date Reported,% Out,Value,ABV
"Electron Capital Partners, LLC",3000000,2021-09-29,0.087,29190000,ZT
Adage Capital Partners GP L.L.C.,2700000,2021-09-29,0.0783,26271000,ZT
Covalis Capital LLP,2000000,2021-09-29,0.057999999999999996,19460000,ZT
Fir Tree Capital Management LLP,1000000,2021-09-29,0.028999999999999998,9730000,ZT
Bank of Montreal/Can/,900000,2021-09-29,0.026099999999999998,8757000,ZT
RP Investment Advisors LP,765763,2021-09-29,0.0222,7450873,ZT
Marshall Wace LLP,627264,2021-09-29,0.0182,6103278,ZT
Alberta Investment Managament Corp,600000,2021-09-29,0.0174,5838000,ZT
Weiss Asset Management LP,522153,2021-09-29,0.0151,5080548,ZT
"Yaupon Capital Management, LP",500000,2021-09-29,0.014499999999999999,4865000,ZT
