Holder,Shares,Date Reported,% Out,Value,ABV
"Goldman Sachs Group, Inc.",59953230,2021-09-29,0.6258,1556385850,STER
"Progeny 3, Inc.",3212512,2021-09-29,0.0335,83396811,STER
"FMR, LLC",2012547,2021-09-29,0.021,52245720,STER
ArrowMark Colorado Holdings LLC,1548889,2021-09-29,0.016200000000000003,40209158,STER
Capital World Investors,1085000,2021-09-29,0.0113,28166600,STER
"Vanguard Group, Inc. (The)",978017,2021-09-29,0.0102,25389321,STER
"Principal Financial Group, Inc.",901885,2021-09-29,0.009399999999999999,23412934,STER
Schonfeld Strategic Advisors LLC,825637,2021-09-29,0.0086,21433536,STER
"Times Square Capital Management, LLC",753730,2021-09-29,0.0079,19566830,STER
Blackrock Inc.,700000,2021-09-29,0.0073,18172000,STER
