Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1956032,2021-09-29,0.0741,29849048,BYM
"Hennion & Walsh Asset Management, Inc.",767667,2021-09-29,0.0291,11714598,BYM
"Guggenheim Capital, LLC",551815,2021-09-29,0.0209,8420696,BYM
Wells Fargo & Company,521364,2021-09-29,0.0197,7956014,BYM
"Covenant Asset Management, LLC",181946,2021-09-29,0.0069,2776495,BYM
"Advisors Asset Management, Inc.",170200,2021-09-29,0.0064,2597252,BYM
"Rivernorth Capital Management, Llc",168976,2021-09-29,0.0064,2578573,BYM
Bank of America Corporation,138664,2021-09-29,0.0053,2116012,BYM
UBS Group AG,126529,2021-09-29,0.0048,1930832,BYM
Van Eck Associates Corporation,124641,2021-09-29,0.004699999999999999,1902021,BYM
