Holder,Shares,Date Reported,% Out,Value,ABV
"Scopus Asset Management, LLC",290000,2021-06-29,0.0223,2943500,OCAXU
Magnetar Financial LLC,286256,2021-06-29,0.022000000000000002,2905498,OCAXU
Citadel Advisors LLC,256519,2021-06-29,0.0197,2603667,OCAXU
HGC Investment Management Inc.,250000,2021-06-29,0.0192,2537500,OCAXU
Longfellow Investment Management Co. LLC,209799,2021-06-29,0.0161,2129459,OCAXU
"Basso Capital Management, L.P.",165663,2021-06-29,0.0127,1681479,OCAXU
Shaolin Capital Management LLC,150000,2021-06-29,0.0115,1522500,OCAXU
Millennium Management LLC,132500,2021-06-29,0.0102,1344875,OCAXU
Walleye Capital LLC,120000,2021-06-29,0.0092,1218000,OCAXU
Glazer Capital LLC,118239,2021-06-29,0.0091,1200125,OCAXU
