Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,465616,2021-09-29,0.0262,1215257,ANTE
"Susquehanna International Group, LLP",69335,2021-09-29,0.0039000000000000003,180964,ANTE
HRT Financial LLC,56124,2021-09-29,0.0032,146483,ANTE
Citadel Advisors LLC,26256,2021-09-29,0.0015,68528,ANTE
"Group One Trading, L.P.",21508,2021-09-29,0.0012,56135,ANTE
Envestnet Asset Management,12464,2021-09-29,0.0007000000000000001,32531,ANTE
"Mercer Global Advisors, Inc./ADV",11447,2021-09-29,0.0006,29876,ANTE
Bank of America Corporation,5863,2021-09-29,0.0003,15302,ANTE
"Simplex Trading, LLC",2193,2021-09-29,0.0001,5723,ANTE
UBS Group AG,1855,2021-09-29,0.0001,4841,ANTE
