Holder,Shares,Date Reported,% Out,Value,ABV
M&G Investment Management Ltd,14817916,2021-09-29,0.1963,682216852,MEOH
FIL LTD,8738774,2021-09-29,0.1158,402333154,MEOH
"FMR, LLC",5715129,2021-09-29,0.0757,263124539,MEOH
"Wellington Management Group, LLP",5281178,2021-09-29,0.07,243145435,MEOH
"Vanguard Group, Inc. (The)",1922281,2021-09-29,0.0255,88501817,MEOH
Royal Bank of Canada,1872859,2021-09-29,0.0248,86226428,MEOH
Mackenzie Financial Corporation,1314631,2021-09-29,0.0174,60525611,MEOH
Connor Clark & Lunn Investment Management Ltd,1301002,2021-09-29,0.0172,59898132,MEOH
Bank of Montreal/Can/,931430,2021-09-29,0.0123,42883037,MEOH
"Scheer, Rowlett & Associates Investment Management, Ltd.",930905,2021-09-29,0.0123,42858866,MEOH
