Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2482778,2021-12-30,0.1389,443200700,PIPR
"Vanguard Group, Inc. (The)",1762353,2021-12-30,0.0986,314597634,PIPR
State Street Corporation,545723,2021-12-30,0.0305,97417012,PIPR
Dimensional Fund Advisors LP,483423,2021-12-30,0.027000000000000003,86295839,PIPR
"GW&K Investment Management, LLC",455492,2021-12-30,0.0255,81309876,PIPR
Lord Abbett & Co,427956,2021-12-30,0.0239,76394425,PIPR
"Principal Financial Group, Inc.",411785,2021-12-30,0.023,73507740,PIPR
Nuveen Asset Management,373986,2021-12-30,0.0209,66760240,PIPR
Westwood Holdings Group Inc.,359227,2021-09-29,0.020099999999999996,49738570,PIPR
Stephens Investment Management Group,355116,2021-12-30,0.0199,63391757,PIPR
