Holder,Shares,Date Reported,% Out,Value,ABV
Taylor Frigon Capital Management LLC,643822,2021-09-29,0.0546,3450885,QUIK
"Vanguard Group, Inc. (The)",489109,2021-09-29,0.0415,2621624,QUIK
"AWM Investment Company, Inc.",415230,2021-09-29,0.0352,2225632,QUIK
"Perkins Capital Management, Inc.",241785,2021-09-29,0.020499999999999997,1295967,QUIK
Blackrock Inc.,133380,2021-09-29,0.0113,714916,QUIK
Marshall Wace North America L.p.,111245,2021-09-29,0.009399999999999999,596273,QUIK
"Geode Capital Management, LLC",89650,2021-09-29,0.0076,480524,QUIK
Marshall Wace LLP,49009,2021-09-29,0.0042,262688,QUIK
Adalta Capital Management LLC,48422,2021-09-29,0.0040999999999999995,259541,QUIK
"Advisor Group, Inc.",36528,2021-09-29,0.0031,195790,QUIK
