Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,525704,2021-09-29,0.0141,7775162,NQP
"Saba Capital Management, L.P.",522425,2021-09-29,0.013999999999999999,7726665,NQP
Mackay-Shields LLC,517097,2021-09-29,0.0138,7647864,NQP
"Rivernorth Capital Management, Llc",422381,2021-09-29,0.0113,6247014,NQP
SIT Investment Associates Inc,323962,2021-09-29,0.0087,4791397,NQP
Morgan Stanley,309500,2021-09-29,0.0083,4577505,NQP
"PNC Financial Services Group, Inc.",295023,2021-09-29,0.0079,4363390,NQP
Bank of America Corporation,250108,2021-09-29,0.0067,3699097,NQP
Janney Montgomery Scott LLC,153062,2021-09-29,0.0040999999999999995,2263786,NQP
"Kingsview Wealth Management, LLC",105371,2021-09-29,0.0028000000000000004,1558437,NQP
