Holder,Shares,Date Reported,% Out,Value,ABV
"Gabelli & Co. Investment Advisers, Inc.",1854307,2021-09-29,0.1329,16651676,GDL
"Relative Value Partners Group, LLC",1096472,2021-09-29,0.0786,9846318,GDL
"Raymond James & Associates, Inc.",618811,2021-09-29,0.0444,5556922,GDL
Gamco Investors Inc,388040,2021-09-29,0.0278,3484599,GDL
"Rivernorth Capital Management, Llc",279374,2021-09-29,0.02,2508778,GDL
Bank of America Corporation,269955,2021-09-29,0.0194,2424195,GDL
Mariner Investment Group LLC,238869,2021-09-29,0.0171,2145043,GDL
"Cornerstone Advisors, LLC",210880,2021-09-29,0.0151,1893702,GDL
Zazove Associates Llc,203318,2021-09-29,0.0146,1825795,GDL
Morgan Stanley,197442,2021-09-29,0.014199999999999999,1773029,GDL
