Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",3931295,2021-09-29,0.0583,53819428,VMO
"Guggenheim Capital, LLC",1800489,2021-09-29,0.026699999999999998,24648694,VMO
UBS Group AG,1688110,2021-09-29,0.025,23110225,VMO
SIT Investment Associates Inc,732591,2021-09-29,0.0109,10029170,VMO
"Ameriprise Financial, Inc.",594282,2021-09-29,0.0088,8135720,VMO
Bank of America Corporation,422222,2021-09-29,0.0063,5780219,VMO
Stifel Financial Corporation,372095,2021-09-29,0.0055000000000000005,5093980,VMO
"Raymond James & Associates, Inc.",346263,2021-09-29,0.0051,4740340,VMO
Van Eck Associates Corporation,314296,2021-09-29,0.004699999999999999,4302712,VMO
"Advisors Asset Management, Inc.",306657,2021-09-29,0.0045000000000000005,4198134,VMO
