Holder,Shares,Date Reported,% Out,Value,ABV
"Corbin Capital Partners, LP",1485000,2021-09-29,0.0861,14850000,LNFA
Citadel Advisors LLC,874054,2021-09-29,0.0507,8740540,LNFA
"Driehaus Capital Management, LLC",747139,2021-09-29,0.0433,7471390,LNFA
Shaolin Capital Management LLC,702765,2021-09-29,0.0407,7027650,LNFA
"Basso Capital Management, L.P.",696957,2021-09-29,0.0404,6969570,LNFA
Millennium Management LLC,636072,2021-09-29,0.0369,6360720,LNFA
"Highbridge Capital Management, LLC.",575952,2021-09-29,0.0334,5759520,LNFA
Fortress Investment Group LLC,527979,2021-09-29,0.030600000000000002,5279790,LNFA
Glazer Capital LLC,507406,2021-09-29,0.0294,5074060,LNFA
"Alyeska Investment Group, L.P.",500000,2021-09-29,0.028999999999999998,5000000,LNFA
