Holder,Shares,Date Reported,% Out,Value,ABV
Stilwell Value LLC,6917852,2021-09-29,0.2879,37072768,KFS
"Renaissance Technologies, LLC",414368,2021-09-29,0.0172,2220598,KFS
"Vanguard Group, Inc. (The)",358372,2021-09-29,0.0149,1920515,KFS
Belpointe Asset Management LLC,77752,2021-09-29,0.0032,416672,KFS
Dimensional Fund Advisors LP,49538,2021-09-29,0.0021,265474,KFS
"Zeke Capital Advisors, Llc",38500,2021-09-29,0.0016,206321,KFS
Blackrock Inc.,37512,2021-09-29,0.0016,201026,KFS
"Susquehanna International Group, LLP",29147,2021-09-29,0.0012,156198,KFS
"Geode Capital Management, LLC",22463,2021-09-29,0.0009,120379,KFS
"Advisor Group, Inc.",21900,2021-09-29,0.0009,117362,KFS
