Holder,Shares,Date Reported,% Out,Value,ABV
"AWM Investment Company, Inc.",367695,2021-09-29,0.0271,3710042,NEON
Blackrock Inc.,79513,2021-09-29,0.0059,802286,NEON
"Vanguard Group, Inc. (The)",74909,2021-09-29,0.0055000000000000005,755831,NEON
Virtu Financial LLC,44253,2021-09-29,0.0033,446512,NEON
"Geode Capital Management, LLC",41323,2021-09-29,0.003,416949,NEON
State Street Corporation,18131,2021-09-29,0.0013,182941,NEON
UBS Group AG,14176,2021-09-29,0.001,143035,NEON
Northern Trust Corporation,10219,2021-09-29,0.0008,103109,NEON
Morgan Stanley,3650,2021-09-29,0.0003,36828,NEON
Tower Research Capital LLC (TRC),1478,2021-09-29,0.0001,14913,NEON
