Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",6167160,2021-09-29,0.10830000000000001,527662209,SAIC
"Vanguard Group, Inc. (The)",5221768,2021-09-29,0.0917,446774470,SAIC
Blackrock Inc.,4866537,2021-09-29,0.0855,416380905,SAIC
Boston Partners,4117036,2021-09-29,0.0723,352253600,SAIC
First Trust Advisors Lp,1813765,2021-09-29,0.0319,155185733,SAIC
State Street Corporation,1475711,2021-09-29,0.0259,126261833,SAIC
"FMR, LLC",1192465,2021-09-29,0.0209,102027305,SAIC
Fuller & Thaler Asset Management Inc.,1157366,2021-09-29,0.0203,99024234,SAIC
Adage Capital Partners GP L.L.C.,1029871,2021-09-29,0.0181,88115762,SAIC
Morgan Stanley,960882,2021-09-29,0.0169,82213063,SAIC
