Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,567249,2021-09-29,0.0106,18934771,TY
"Bard Financial Services, Inc.",545659,2021-09-29,0.0102,18214097,TY
Wells Fargo & Company,462833,2021-09-29,0.0086,15449365,TY
"Blue Bell Private Wealth Management, LLC",452029,2021-09-29,0.0084,15088728,TY
Lazard Asset Management LLC,433075,2021-09-29,0.008100000000000001,14456043,TY
"Relative Value Partners Group, LLC",398730,2021-09-29,0.0074,13309607,TY
Morgan Stanley,346496,2021-09-29,0.006500000000000001,11566036,TY
"Raymond James Financial Services Advisors, Inc.",280945,2021-09-29,0.0052,9377944,TY
Dubuque Bank & Trust Company,279995,2021-09-29,0.0052,9346233,TY
"Cornerstone Advisors, LLC",257574,2021-09-29,0.0048,8597820,TY
