Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,22472617,2021-09-29,0.0452,44271055,IDEX
State Street Corporation,8126381,2021-09-29,0.0163,16008970,IDEX
"Shaw D.E. & Co., Inc.",4072655,2021-09-29,0.008199999999999999,8023130,IDEX
"Susquehanna International Group, LLP",3788010,2021-09-29,0.0076,7462379,IDEX
"Geode Capital Management, LLC",3779552,2021-09-29,0.0076,7445717,IDEX
Northern Trust Corporation,3228176,2021-09-29,0.006500000000000001,6359506,IDEX
"Vanguard Group, Inc. (The)",2247763,2021-09-29,0.0045000000000000005,4428093,IDEX
Nuveen Asset Management,1662216,2021-09-29,0.0033,3274565,IDEX
Bank Of New York Mellon Corporation,1298405,2021-09-29,0.0026,2557857,IDEX
M&T Bank Corp,956604,2021-09-29,0.0019,1884509,IDEX
