Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2915151,2021-09-29,0.09630000000000001,924219473,LAD
Blackrock Inc.,2649121,2021-09-29,0.0875,839877321,LAD
"Abrams Capital Management, L.P.",2351068,2021-09-29,0.0776,745382598,LAD
Dimensional Fund Advisors LP,810942,2021-09-29,0.0268,257101051,LAD
"Viking Global Investors, L.P.",803472,2021-09-29,0.0265,254732762,LAD
Southpoint Capital Advisors Lp,790000,2021-09-29,0.026099999999999998,250461600,LAD
"FMR, LLC",778516,2021-09-29,0.025699999999999997,246820712,LAD
State Street Corporation,764132,2021-09-29,0.0252,242260409,LAD
Lyrical Asset Management LP,762691,2021-09-29,0.0252,241803554,LAD
"AllianceBernstein, L.P.",718618,2021-09-29,0.023700000000000002,227830650,LAD
