Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",1020406,2021-09-29,0.0447,10102019,SWAG
Marshall Wace LLP,923929,2021-09-29,0.0405,9146897,SWAG
Citadel Advisors LLC,800000,2021-09-29,0.0351,7920000,SWAG
683 Capital Management LLC,790000,2021-09-29,0.0346,7821000,SWAG
Beryl Capital Management LLC,699996,2021-09-29,0.030699999999999998,6929960,SWAG
Weiss Asset Management LP,550000,2021-09-29,0.0241,5445000,SWAG
"Saba Capital Management, L.P.",531355,2021-09-29,0.0233,5260414,SWAG
Fir Tree Capital Management LLP,500000,2021-09-29,0.0219,4950000,SWAG
"Basso Capital Management, L.P.",499998,2021-09-29,0.0219,4949980,SWAG
UBS O'Connor LLC,403172,2021-09-29,0.0177,3991402,SWAG
