Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,1913784,2021-09-29,0.10800000000000001,356384856,CRVL
Blackrock Inc.,1504274,2021-09-29,0.0849,280125904,CRVL
"Vanguard Group, Inc. (The)",1090978,2021-09-29,0.0616,203161923,CRVL
"Renaissance Technologies, LLC",948810,2021-09-29,0.0535,176687398,CRVL
Dimensional Fund Advisors LP,635325,2021-09-29,0.0359,118310221,CRVL
Boston Trust Walden Corporation,337416,2021-09-29,0.019,62833607,CRVL
Price (T.Rowe) Associates Inc,320186,2021-09-29,0.0181,59625036,CRVL
State Street Corporation,314742,2021-09-29,0.0178,58611255,CRVL
Norges Bank Investment Management,269628,2020-12-30,0.0152,28580568,CRVL
"Geode Capital Management, LLC",182473,2021-09-29,0.0103,33980122,CRVL
