Holder,Shares,Date Reported,% Out,Value,ABV
"ETF Managers Group, LLC",26338475,2021-09-29,0.08779999999999999,60578492,OGI
"Mirae Asset Global Investments Co., Ltd.",4857318,2021-09-29,0.016200000000000003,11171831,OGI
"Shaw D.E. & Co., Inc.",1112700,2021-09-29,0.0037,2559210,OGI
"TD Asset Management, Inc",802359,2021-09-29,0.0027,1845425,OGI
Bank of Montreal/Can/,768640,2021-09-29,0.0026,1767872,OGI
"Two Sigma Advisers, LP",741873,2021-09-29,0.0025,1706307,OGI
Dimensional Fund Advisors LP,741683,2021-09-29,0.0025,1705870,OGI
Public Sector Pension Investment Board,640415,2021-09-29,0.0021,1472954,OGI
Penserra Capital Management LLC,626553,2021-09-29,0.0021,1441071,OGI
"Susquehanna International Group, LLP",618731,2021-09-29,0.0021,1423081,OGI
