Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,566231,2021-09-29,0.0499,18317572,NMM
"Susquehanna International Group, LLP",489787,2021-09-29,0.0432,15844609,NMM
"Gratia Capital, LLC",333656,2021-09-29,0.0294,10793771,NMM
Citadel Advisors LLC,327307,2021-09-29,0.0288,10588381,NMM
"Group One Trading, L.P.",326359,2021-09-29,0.0288,10557713,NMM
"Two Sigma Advisers, LP",242400,2021-09-29,0.021400000000000002,7841640,NMM
"Two Sigma Investments, LP",227291,2021-09-29,0.02,7352863,NMM
Churchill Management Corp,227140,2021-12-30,0.02,5698942,NMM
Marshall Wace LLP,162664,2021-09-29,0.0143,5262180,NMM
"Commonwealth Equity Services, LLC",122583,2021-09-29,0.0108,3965560,NMM
