Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,1963995,2021-09-29,0.073,103207937,WMK
"Vanguard Group, Inc. (The)",1693570,2021-09-29,0.063,88997103,WMK
Blackrock Inc.,1307504,2021-09-29,0.048600000000000004,68709335,WMK
Bank Of New York Mellon Corporation,444215,2021-09-29,0.0165,23343498,WMK
Lsv Asset Management,433950,2021-09-29,0.0161,22804072,WMK
State Street Corporation,428142,2021-09-29,0.0159,22498862,WMK
"Renaissance Technologies, LLC",413136,2021-09-29,0.0154,21710296,WMK
"Geode Capital Management, LLC",295464,2021-09-29,0.011000000000000001,15526633,WMK
Northern Trust Corporation,254168,2021-09-29,0.009399999999999999,13356528,WMK
"Arrowstreet Capital, Limited Partnership",233141,2021-09-29,0.0087,12251559,WMK
