Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,517088,2021-09-29,0.0151,5843094,GLAD
"Advisors Asset Management, Inc.",315388,2021-09-29,0.0092,3563884,GLAD
LPL Financial LLC,246831,2021-09-29,0.0072,2789190,GLAD
Blackrock Inc.,218414,2021-09-29,0.0064,2468078,GLAD
Morgan Stanley,204566,2021-09-29,0.006,2311595,GLAD
Legal & General Group PLC,201052,2021-09-29,0.0059,2271887,GLAD
"Two Sigma Advisers, LP",168758,2021-09-29,0.0049,1906965,GLAD
D.A. Davidson & Co.,160052,2021-09-29,0.004699999999999999,1808587,GLAD
DnB Asset Management AS,135253,2021-12-30,0.0039000000000000003,1567582,GLAD
Mackenzie Financial Corporation,118502,2021-09-29,0.0034999999999999996,1339072,GLAD
