Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4366328,2021-09-29,0.11109999999999999,2115791558,TECH
Blackrock Inc.,4352235,2021-09-29,0.1108,2108962513,TECH
State Street Corporation,1534453,2021-09-29,0.039,743549890,TECH
BAMCO Inc.,1493878,2021-09-29,0.038,723888462,TECH
"Neuberger Berman Group, LLC",1126121,2021-09-29,0.0287,545684452,TECH
Ownership Capital B.V.,1005277,2021-09-29,0.0256,487127075,TECH
"Brown Capital Management, Inc.",1001610,2021-09-29,0.0255,485350157,TECH
"Fred Alger Management, LLC",949601,2021-09-29,0.0242,460148156,TECH
Massachusetts Financial Services Co.,800429,2021-09-29,0.0204,387863880,TECH
Df Dent & Co Inc,765880,2021-09-29,0.0195,371122471,TECH
