Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",22305835,2021-09-29,0.1165,1154103902,BLDR
Blackrock Inc.,19921041,2021-09-29,0.10400000000000001,1030714661,BLDR
"Vanguard Group, Inc. (The)",18654571,2021-09-29,0.0974,965187503,BLDR
"Coliseum Capital Management, Llc",8902673,2021-09-29,0.04650000000000001,460624301,BLDR
"William Blair Investment Management, LLC",8491616,2021-09-29,0.0443,439356211,BLDR
"Wellington Management Group, LLP",8221827,2021-09-29,0.0429,425397328,BLDR
State Street Corporation,6257310,2021-09-29,0.0327,323753219,BLDR
"Conifer Management, L.L.C.",4296981,2021-09-29,0.022400000000000003,222325796,BLDR
Dimensional Fund Advisors LP,4258022,2021-09-29,0.0222,220310058,BLDR
"Samlyn Capital, LLC",3743824,2021-09-29,0.0195,193705453,BLDR
