Holder,Shares,Date Reported,% Out,Value,ABV
Southeastern Asset Management Inc/tn/,3433926,2021-09-29,0.08380000000000001,90724324,BATRK
CI Investments Inc.,2490074,2021-09-29,0.0608,65787755,BATRK
Blackrock Inc.,2395131,2021-09-29,0.058499999999999996,63279361,BATRK
"Shapiro Capital Management Company, Inc.",2229687,2021-09-29,0.054400000000000004,58908330,BATRK
"Broad Bay Capital Management, LP",2213000,2021-09-29,0.054000000000000006,58467460,BATRK
"Vanguard Group, Inc. (The)",1928135,2021-09-29,0.0471,50941326,BATRK
"Hawk Ridge Capital Management, LP",1523270,2021-09-29,0.037200000000000004,40244793,BATRK
"Wellington Management Group, LLP",1257736,2021-09-29,0.030699999999999998,33229385,BATRK
Gamco Investors Inc,1195257,2021-09-29,0.0292,31578689,BATRK
"Tensile Capital Management, LP",1114263,2021-09-29,0.027200000000000002,29438828,BATRK
