Holder,Shares,Date Reported,% Out,Value,ABV
"Glendon Capital Management, LP",6498794,2021-09-29,0.17170000000000002,17416767,GASS
"MSD Partners, L.P.",3516652,2021-09-29,0.0929,9424627,GASS
"Redwood Capital Management, LLC",2404887,2021-09-29,0.0635,6445097,GASS
"Renaissance Technologies, LLC",2049182,2021-09-29,0.0541,5491807,GASS
JP Morgan Chase & Company,1508208,2021-09-29,0.0398,4041997,GASS
Towerview LLC.,1250102,2021-09-29,0.033,3350273,GASS
"Russell Investments Group, Ltd.",430387,2021-09-29,0.011399999999999999,1153437,GASS
Royce & Associates LP,229664,2021-09-29,0.0060999999999999995,615499,GASS
Ruffer LLP,200000,2021-09-29,0.0053,536000,GASS
Boston Partners,66044,2021-09-29,0.0017000000000000001,176997,GASS
