Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,321928,2021-09-29,0.030600000000000002,4973787,RGT
Stifel Financial Corporation,100973,2021-09-29,0.0096,1560032,RGT
"Raymond James & Associates, Inc.",99619,2021-09-29,0.0095,1539113,RGT
Royal Bank of Canada,57156,2021-09-29,0.0054,883060,RGT
"Raymond James Financial Services Advisors, Inc.",47481,2021-09-29,0.0045000000000000005,733581,RGT
Rothschild Investment Corporation,36078,2021-09-29,0.0034000000000000002,557405,RGT
D.A. Davidson & Co.,30109,2021-09-29,0.0029,465184,RGT
"Blair (William) & Company, L.L.C.",27945,2021-09-29,0.0027,431750,RGT
1776 WEALTH LLC,23640,2021-09-29,0.0023,365238,RGT
Wells Fargo & Company,22778,2021-09-29,0.0022,351920,RGT
