Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,35606,2021-09-29,0.0033,103969,EZGO
Virtu Financial LLC,23264,2021-09-29,0.0021,67930,EZGO
Morgan Stanley,18616,2021-09-29,0.0017000000000000001,54358,EZGO
UBS Group AG,5886,2021-09-29,0.0005,17187,EZGO
