Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4773006,2021-09-29,0.0294,47252759,VET
"Arrowstreet Capital, Limited Partnership",3059424,2021-09-29,0.0189,30288297,VET
Bank Of Nova Scotia /,2414394,2021-09-29,0.0149,23902500,VET
"Shaw D.E. & Co., Inc.",2240034,2021-09-29,0.0138,22176336,VET
Dimensional Fund Advisors LP,2047369,2021-09-29,0.0126,20268953,VET
"Two Sigma Advisers, LP",1869700,2021-09-29,0.0115,18510030,VET
"Two Sigma Investments, LP",1688794,2021-09-29,0.0104,16719060,VET
Morgan Stanley,1527703,2021-09-29,0.009399999999999999,15124259,VET
Royal Bank of Canada,1330068,2021-09-29,0.008199999999999999,13167673,VET
British Columbia Investment Management Corp,914307,2021-09-29,0.005600000000000001,9051639,VET
