Holder,Shares,Date Reported,% Out,Value,ABV
"Platinum Equity Advisors, LLC/DE",59880215,2021-09-29,0.1594,1442514379,VRT
"Vanguard Group, Inc. (The)",24756131,2021-09-29,0.0659,596375195,VRT
"FMR, LLC",14935232,2021-09-29,0.0398,359789738,VRT
Blackrock Inc.,12698719,2021-09-29,0.0338,305912140,VRT
"ClearBridge Investments, LLC",12396694,2021-09-29,0.033,298636358,VRT
"American Century Companies, Inc.",10460302,2021-09-29,0.0278,251988675,VRT
Boston Partners,10018760,2021-09-29,0.026699999999999998,241351928,VRT
Victory Capital Management Inc.,9362774,2021-09-29,0.024900000000000002,225549225,VRT
Schroder Investment Management Group,8496776,2021-09-29,0.0226,204687333,VRT
"AllianceBernstein, L.P.",8043778,2021-09-29,0.021400000000000002,193774612,VRT
