Holder,Shares,Date Reported,% Out,Value,ABV
Capital Research Global Investors,6358100,2021-09-29,0.07490000000000001,578714262,FUTU
"Tiger Global Management, LLC",4189846,2021-09-29,0.049400000000000006,381359782,FUTU
SC China Holding Ltd,2374071,2021-09-29,0.027999999999999997,216087942,FUTU
Blackrock Inc.,2264282,2021-09-29,0.026699999999999998,206094947,FUTU
Barclays PLC,1533165,2021-09-29,0.0181,139548678,FUTU
JP Morgan Chase & Company,1134059,2021-09-29,0.0134,103222050,FUTU
Baillie Gifford and Company,1016800,2021-09-29,0.012,92549136,FUTU
"Goldman Sachs Group, Inc.",922335,2021-09-29,0.0109,83950931,FUTU
State Street Corporation,914177,2021-09-29,0.0108,83208390,FUTU
Morgan Stanley,740481,2021-09-29,0.0087,67398580,FUTU
