Holder,Shares,Date Reported,% Out,Value,ABV
"AWM Investment Company, Inc.",1159075,2021-09-29,0.1462,3778584,INVO
"Vanguard Group, Inc. (The)",282155,2021-09-29,0.0356,919825,INVO
Essex Investment Management Co Inc,87285,2021-09-29,0.011000000000000001,284549,INVO
"Geode Capital Management, LLC",84217,2021-09-29,0.0106,274547,INVO
"Connors Investor Services, Inc.",38500,2021-09-29,0.0049,125510,INVO
Blackrock Inc.,25160,2021-09-29,0.0032,82021,INVO
State Street Corporation,23081,2021-09-29,0.0029,75244,INVO
"Advisor Group, Inc.",12181,2021-09-29,0.0015,39710,INVO
Northern Trust Corporation,11408,2021-09-29,0.0014000000000000002,37190,INVO
Royal Bank of Canada,10773,2021-09-29,0.0014000000000000002,35119,INVO
